id,PUMA10,ST,NP,TYPE,TEN,HHT,HUPAOC,HUPARC,MULTG,NR,PARTNER,HHAGE,HHSEX,HHRACE,HHHISP,NPU18withEXC,PP_0-5,PP_6-17,PP_60-64,PP_65-74,PP_75,PP_0-5_withEXC,PP_6-17_withEXC
75807231,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807232,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807233,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807234,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807235,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807236,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807237,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807238,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807239,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807240,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807241,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807242,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807243,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807244,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807245,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807246,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807247,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807248,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807249,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807250,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807251,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807252,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807253,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807254,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807255,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807256,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807257,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807258,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807259,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807260,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807261,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807262,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807263,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807264,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807265,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807266,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807267,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807268,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807269,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807270,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807271,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807272,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807273,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807274,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807275,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807276,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807277,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807278,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807279,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807280,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807281,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807282,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807283,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807284,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807285,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807286,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807287,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807288,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807289,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807290,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807291,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807292,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807293,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807294,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807295,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807296,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807297,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807298,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807299,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807300,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807301,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807302,00600,31,03,1,2,1,4,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
75807805,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807806,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807807,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807808,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807809,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807810,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807811,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75807812,00600,31,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809080,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809081,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809082,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809083,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809084,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809085,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809086,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809087,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809088,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809089,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809090,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809091,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809092,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809093,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809094,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809095,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809096,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809097,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809098,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809099,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809100,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809101,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809102,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809103,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809104,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809105,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809106,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809107,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809108,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809109,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809110,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809111,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809112,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809113,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809114,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809115,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809116,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809117,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809118,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809119,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809120,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809121,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809122,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809123,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809124,00600,31,02,1,2,1,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
75809751,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809752,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809753,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809754,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809755,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809756,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809757,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809758,00600,31,06,1,2,1,3,3,1,0,0,4,1,1,1,4,1,1,0,0,0,1,1
75809848,00600,31,01,1,3,6,4,4,1,0,0,5,2,1,0,0,0,0,1,0,0,0,0
75809849,00600,31,01,1,3,6,4,4,1,0,0,5,2,1,0,0,0,0,1,0,0,0,0
75809850,00600,31,01,1,3,6,4,4,1,0,0,5,2,1,0,0,0,0,1,0,0,0,0
75809946,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809947,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809948,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809949,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809950,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809951,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809952,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809953,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809954,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809955,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809956,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809957,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809958,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809959,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809960,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809961,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809962,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809963,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809964,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809965,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809966,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809967,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809968,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809969,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809970,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809971,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809972,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809973,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809974,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809975,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809976,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809977,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809978,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809979,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809980,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809981,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809982,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809983,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809984,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809985,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809986,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809987,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809988,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809989,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809990,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809991,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809992,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809993,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809994,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809995,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809996,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809997,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809998,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75809999,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810000,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810001,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810002,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810003,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810004,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810005,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810006,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810007,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810008,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810009,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810010,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810011,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810012,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810013,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
75810014,00600,31,03,1,2,1,2,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1
