id,PUMA10,ST,NP,TYPE,TEN,HHT,HUPAOC,HUPARC,MULTG,NR,PARTNER,HHAGE,HHSEX,HHRACE,HHHISP,NPU18withEXC,PP_0-5,PP_6-17,PP_60-64,PP_65-74,PP_75,PP_0-5_withEXC,PP_6-17_withEXC
12813750,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813751,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813752,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813753,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813754,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813755,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813756,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813757,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813758,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813759,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813760,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813761,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813762,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813763,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813764,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813765,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813766,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813767,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813768,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813769,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813770,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813771,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813772,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813773,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813774,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813775,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813776,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813777,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813778,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813779,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813780,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813781,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813782,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813783,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813784,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813785,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813786,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813787,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813788,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813789,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813790,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813791,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813792,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813793,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813794,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813795,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813796,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813797,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813798,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813799,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813800,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813801,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813802,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813803,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813804,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813805,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813806,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12813807,01306,06,01,1,3,4,4,4,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0
12817135,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817136,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817137,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817138,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817139,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817140,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817141,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817142,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817143,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817144,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817145,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817146,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817147,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817148,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817149,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817150,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817151,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817152,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817153,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817154,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817155,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817156,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817157,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817158,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817159,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817160,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817161,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817162,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817163,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817164,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817165,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817166,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817167,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817168,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817169,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817170,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817171,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817172,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817173,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817174,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817175,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817176,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817177,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817178,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817179,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817180,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817181,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817182,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817183,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817184,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817185,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817186,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817187,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817188,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817189,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817190,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817191,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817192,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817193,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817194,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817195,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817196,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817197,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817198,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817199,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817200,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817201,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817202,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817203,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817204,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817205,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817206,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817207,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817208,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817209,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817210,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817211,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817212,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817213,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817214,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817215,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817216,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817217,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817218,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12817219,01306,06,04,1,1,1,3,3,1,0,0,3,1,1,0,2,1,1,0,0,0,1,1
12834846,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834847,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834848,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834849,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834850,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834851,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834852,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834853,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834854,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834855,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834856,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834857,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834858,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834859,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834860,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834861,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834862,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834863,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834864,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834865,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834866,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834867,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834868,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834869,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834870,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834871,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834872,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834873,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834874,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834875,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834876,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834877,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834878,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834879,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834880,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834881,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834882,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834883,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834884,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834885,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834886,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834887,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834888,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834889,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834890,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834891,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834892,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834893,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834894,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834895,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834896,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834897,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834898,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834899,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
12834900,01306,06,02,1,1,3,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
