id,PUMA10,ST,NP,TYPE,TEN,HHT,HUPAOC,HUPARC,MULTG,NR,PARTNER,HHAGE,HHSEX,HHRACE,HHHISP,NPU18withEXC,PP_0-5,PP_6-17,PP_60-64,PP_65-74,PP_75,PP_0-5_withEXC,PP_6-17_withEXC
102764566,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764567,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764568,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764569,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764570,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764571,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764572,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764573,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764574,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764575,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764576,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764577,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764578,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764579,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102764580,01202,40,01,1,2,6,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102766387,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766388,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766389,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766390,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766391,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766392,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766393,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766394,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766395,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766396,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766397,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766398,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766399,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766400,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766401,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766402,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766403,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766404,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766405,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766406,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766407,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766408,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766409,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766410,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766411,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766412,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766413,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766414,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766415,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766416,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766417,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766418,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766419,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766420,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766421,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766422,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766423,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766424,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766425,01202,40,01,1,3,4,4,4,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0
102766660,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766661,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766662,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766663,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766664,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766665,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766666,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766667,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766668,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102766669,01202,40,02,1,1,5,4,4,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0
102767394,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767395,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767396,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767397,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767398,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767399,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767400,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767401,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767402,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767403,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767404,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767405,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767406,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767407,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767408,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767409,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767410,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767411,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767412,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767413,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767414,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767415,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767416,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767417,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767418,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767419,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767420,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767421,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767422,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767423,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767424,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767425,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767426,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767427,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767428,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767429,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767430,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767431,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767432,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767433,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767434,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767435,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767436,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767437,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767438,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767439,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102767440,01202,40,03,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102768890,01202,40,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102768891,01202,40,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102768892,01202,40,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102768893,01202,40,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102768894,01202,40,02,1,2,3,4,4,1,0,0,7,2,1,0,0,0,0,0,0,1,0,0
102769469,01202,40,05,1,1,3,3,3,1,0,0,2,2,1,0,4,1,1,0,0,0,1,1
102769470,01202,40,05,1,1,3,3,3,1,0,0,2,2,1,0,4,1,1,0,0,0,1,1
102770495,01202,40,03,1,1,1,4,4,1,0,0,5,1,7,0,0,0,0,1,0,0,0,0
102770496,01202,40,03,1,1,1,4,4,1,0,0,5,1,7,0,0,0,0,1,0,0,0,0
102770497,01202,40,03,1,1,1,4,4,1,0,0,5,1,7,0,0,0,0,1,0,0,0,0
102770498,01202,40,03,1,1,1,4,4,1,0,0,5,1,7,0,0,0,0,1,0,0,0,0
102770499,01202,40,03,1,1,1,4,4,1,0,0,5,1,7,0,0,0,0,1,0,0,0,0
102772212,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102772213,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102773555,01202,40,03,1,1,1,2,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
102773556,01202,40,03,1,1,1,2,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
102773557,01202,40,03,1,1,1,2,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
102773558,01202,40,03,1,1,1,2,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
102773559,01202,40,03,1,1,1,2,2,1,0,0,6,1,1,0,1,0,1,0,1,0,0,1
102774468,01202,40,05,1,1,1,2,2,1,0,0,4,1,1,0,2,0,1,0,0,0,0,1
102775540,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775541,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775542,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775543,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775544,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775545,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775546,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775547,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775548,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775549,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775550,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775551,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775552,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775553,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775554,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775555,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775556,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775557,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775558,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775559,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775560,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775561,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775562,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102775563,01202,40,01,1,1,6,4,4,1,0,0,6,2,1,0,0,0,0,0,1,0,0,0
102776424,01202,40,02,1,1,1,4,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
102777317,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777318,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777319,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777320,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777321,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777322,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777323,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777324,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777325,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777326,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777327,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777328,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777329,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777330,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777331,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777332,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777333,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777334,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777335,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777336,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777337,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777338,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777339,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777340,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777341,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777342,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777343,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777344,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777345,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777346,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777347,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777348,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777349,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777350,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777351,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777352,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777353,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777354,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777355,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777356,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777357,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777358,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777359,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777360,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777361,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777362,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777363,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777364,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777365,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
102777366,01202,40,02,1,1,1,4,4,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
